Time (seconds),V_ch1,V_ch2,V_ch3,I_ch1,I_ch2,I_ch3
0.207917,-4.41385412216187,0,0,0,0,0
0.208125,-0.547690749168396,0,0,0,0,0
0.208333,5.25155401229858,0,0,0,0,0
0.208542,7.18463563919067,0,0,0,0,0
0.208750,11.050799369812,0,0,0,0,0
0.208958,15.5613231658936,0,0,0,0,0
0.209167,17.4944038391113,0,0,0,0,0
0.209375,22.6492881774902,0,0,0,0,0
0.209583,27.8041725158691,0,0,0,0,0
0.209792,31.0259761810303,0,0,0,0,0
0.210000,37.4695816040039,0,0,0,0,0
0.210208,40.0470237731934,0,0,0,0,0
0.210417,44.5575485229492,0,0,0,0,0
0.210625,47.7793502807617,0,0,0,0,0
0.210833,52.9342346191406,0,0,0,0,0
0.211042,57.4447593688965,0,0,0,0,0
0.211250,60.0222015380859,0,0,0,0,0
0.211458,63.8883628845215,0,0,0,0,0
0.211667,69.0432510375977,0,0,0,0,0
0.211875,74.8424911499023,0,0,0,0,0
0.212083,78.0642929077148,0,0,0,0,0
0.212292,81.2860946655273,0,0,0,0,0
0.212500,85.1522598266602,0,0,0,0,0
0.212708,87.0853424072266,0,0,0,0,0
0.212917,93.5289459228516,0,0,0,0,0
0.213125,95.462028503418,0,0,0,0,0
0.213333,100.616912841797,0,0,0,0,0
0.213542,103.194358825684,0,0,0,0,0
0.213750,107.704879760742,0,0,0,0,0
0.213958,112.859764099121,0,0,0,0,0
0.214167,116.081565856934,0,0,0,0,0
0.214375,120.592094421387,0,0,0,0,0
0.214583,123.813896179199,0,0,0,0,0
0.214792,128.324417114258,0,0,0,0,0
0.215000,131.54621887207,0,0,0,0,0
0.215208,136.056747436523,0,0,0,0,0
0.215417,139.278549194336,0,0,0,0,0
0.215625,144.43342590332,0,0,0,0,0
0.215833,146.366516113281,0,0,0,0,0
0.216042,153.454483032227,0,0,0,0,0
0.216250,156.031921386719,0,0,0,0,0
0.216458,157.320648193359,0,0,0,0,0
0.216667,165.052963256836,0,0,0,0,0
0.216875,167.630416870117,0,0,0,0,0
0.217083,168.919128417969,0,0,0,0,0
0.217292,175.362731933594,0,0,0,0,0
0.217500,177.295822143555,0,0,0,0,0
0.217708,181.806335449219,0,0,0,0,0
0.217917,183.73942565918,0,0,0,0,0
0.218125,187.605590820313,0,0,0,0,0
0.218333,193.404830932617,0,0,0,0,0
0.218542,197.91535949707,0,0,0,0,0
0.218750,199.848434448242,0,0,0,0,0
0.218958,201.781524658203,0,0,0,0,0
0.219167,210.158203125,0,0,0,0,0
0.219375,210.80256652832,0,0,0,0,0
0.219583,216.601806640625,0,0,0,0,0
0.219792,218.534896850586,0,0,0,0,0
0.220000,223.04541015625,0,0,0,0,0
0.220208,226.911575317383,0,0,0,0,0
0.220417,230.133377075195,0,0,0,0,0
0.220625,233.355178833008,0,0,0,0,0
0.220833,237.865707397461,0,0,0,0,0
0.221042,241.087509155273,0,0,0,0,0
0.221250,243.664947509766,0,0,0,0,0
0.221458,252.041641235352,0,0,0,0,0
0.221667,251.397277832031,0,0,0,0,0
0.221875,257.840881347656,0,0,0,0,0
0.222083,261.707061767578,0,0,0,0,0
0.222292,264.284484863281,0,0,0,0,0
0.222500,267.506286621094,0,0,0,0,0
0.222708,272.016815185547,0,0,0,0,0
0.222917,275.238616943359,0,0,0,0,0
0.223125,275.882995605469,0,0,0,0,0
0.223333,278.460418701172,0,0,0,0,0
0.223542,281.037872314453,0,0,0,0,0
0.223750,283.615295410156,0,0,0,0,0
0.223958,288.125823974609,0,0,0,0,0
0.224167,291.347625732422,0,0,0,0,0
0.224375,293.925079345703,0,0,0,0,0
0.224583,295.213806152344,0,0,0,0,0
0.224792,296.502532958984,0,0,0,0,0
0.225000,300.368682861328,0,0,0,0,0
0.225208,302.3017578125,0,0,0,0,0
0.225417,302.3017578125,0,0,0,0,0
0.225625,306.812286376953,0,0,0,0,0
0.225833,307.456634521484,0,0,0,0,0
0.226042,311.967163085938,0,0,0,0,0
0.226250,311.322814941406,0,0,0,0,0
0.226458,309.389739990234,0,0,0,0,0
0.226667,313.900268554688,0,0,0,0,0
0.226875,315.18896484375,0,0,0,0,0
0.227083,317.1220703125,0,0,0,0,0
0.227292,319.699493408203,0,0,0,0,0
0.227500,320.988220214844,0,0,0,0,0
0.227708,320.343872070313,0,0,0,0,0
0.227917,323.565673828125,0,0,0,0,0
0.228125,323.565673828125,0,0,0,0,0
0.228333,323.565673828125,0,0,0,0,0
0.228542,325.498748779297,0,0,0,0,0
0.228750,328.076171875,0,0,0,0,0
0.228958,329.364898681641,0,0,0,0,0
0.229167,327.431823730469,0,0,0,0,0
0.229375,329.364898681641,0,0,0,0,0
0.229583,329.364898681641,0,0,0,0,0
0.229792,328.720550537109,0,0,0,0,0
0.230000,332.586700439453,0,0,0,0,0
0.230208,332.586700439453,0,0,0,0,0
0.230417,333.875427246094,0,0,0,0,0
0.230625,333.875427246094,0,0,0,0,0
0.230833,335.164154052734,0,0,0,0,0
0.231042,337.741607666016,0,0,0,0,0
0.231250,337.097229003906,0,0,0,0,0
0.231458,336.452880859375,0,0,0,0,0
0.231667,333.875427246094,0,0,0,0,0
0.231875,335.808502197266,0,0,0,0,0
0.232083,336.452880859375,0,0,0,0,0
0.232292,337.741607666016,0,0,0,0,0
0.232500,336.452880859375,0,0,0,0,0
0.232708,340.319030761719,0,0,0,0,0
0.232917,339.030303955078,0,0,0,0,0
0.233125,339.030303955078,0,0,0,0,0
0.233333,341.607757568359,0,0,0,0,0
0.233542,339.030303955078,0,0,0,0,0
0.233750,342.896484375,0,0,0,0,0
0.233958,337.741607666016,0,0,0,0,0
0.234167,340.963409423828,0,0,0,0,0
0.234375,342.252105712891,0,0,0,0,0
0.234583,343.540832519531,0,0,0,0,0
0.234792,341.607757568359,0,0,0,0,0
0.235000,342.252105712891,0,0,0,0,0
0.235208,343.540832519531,0,0,0,0,0
0.235417,342.896484375,0,0,0,0,0
0.235625,345.473907470703,0,0,0,0,0
0.235833,343.540832519531,0,0,0,0,0
0.236042,344.829559326172,0,0,0,0,0
0.236250,341.607757568359,0,0,0,0,0
0.236458,342.252105712891,0,0,0,0,0
0.236667,344.185211181641,0,0,0,0,0
0.236875,349.984436035156,0,0,0,0,0
0.237083,344.185211181641,0,0,0,0,0
0.237292,345.473907470703,0,0,0,0,0
0.237500,344.185211181641,0,0,0,0,0
0.237708,344.829559326172,0,0,0,0,0
0.237917,345.473907470703,0,0,0,0,0
0.238125,344.185211181641,0,0,0,0,0
0.238333,345.473907470703,0,0,0,0,0
0.238542,344.185211181641,0,0,0,0,0
0.238750,343.540832519531,0,0,0,0,0
0.238958,345.473907470703,0,0,0,0,0
0.239167,346.118286132813,0,0,0,0,0
0.239375,344.829559326172,0,0,0,0,0
0.239583,343.540832519531,0,0,0,0,0
0.239792,341.607757568359,0,0,0,0,0
0.240000,342.896484375,0,0,0,0,0
0.240208,339.030303955078,0,0,0,0,0
0.240417,338.385955810547,0,0,0,0,0
0.240625,335.808502197266,0,0,0,0,0
0.240833,332.586700439453,0,0,0,0,0
0.241042,329.364898681641,0,0,0,0,0
0.241250,328.076171875,0,0,0,0,0
0.241458,327.431823730469,0,0,0,0,0
0.241667,322.276947021484,0,0,0,0,0
0.241875,320.343872070313,0,0,0,0,0
0.242083,317.1220703125,0,0,0,0,0
0.242292,313.900268554688,0,0,0,0,0
0.242500,313.255889892578,0,0,0,0,0
0.242708,311.967163085938,0,0,0,0,0
0.242917,310.034088134766,0,0,0,0,0
0.243125,305.523559570313,0,0,0,0,0
0.243333,302.3017578125,0,0,0,0,0
0.243542,300.368682861328,0,0,0,0,0
0.243750,297.146881103516,0,0,0,0,0
0.243958,293.280731201172,0,0,0,0,0
0.244167,289.41455078125,0,0,0,0,0
0.244375,288.125823974609,0,0,0,0,0
0.244583,282.970947265625,0,0,0,0,0
0.244792,282.326599121094,0,0,0,0,0
0.245000,279.104797363281,0,0,0,0,0
0.245208,274.594268798828,0,0,0,0,0
0.245417,272.661193847656,0,0,0,0,0
0.245625,270.083740234375,0,0,0,0,0
0.245833,267.506286621094,0,0,0,0,0
0.246042,264.284484863281,0,0,0,0,0
0.246250,261.707061767578,0,0,0,0,0
0.246458,258.485260009766,0,0,0,0,0
0.246667,254.619079589844,0,0,0,0,0
0.246875,248.819839477539,0,0,0,0,0
0.247083,246.242401123047,0,0,0,0,0
0.247292,245.598037719727,0,0,0,0,0
0.247500,238.510070800781,0,0,0,0,0
0.247708,236.576995849609,0,0,0,0,0
0.247917,233.999542236328,0,0,0,0,0
0.248125,231.422103881836,0,0,0,0,0
0.248333,226.911575317383,0,0,0,0,0
0.248542,223.68977355957,0,0,0,0,0
0.248750,219.179260253906,0,0,0,0,0
0.248958,217.890533447266,0,0,0,0,0
0.249167,212.735641479492,0,0,0,0,0
0.249375,210.158203125,0,0,0,0,0
0.249583,209.51383972168,0,0,0,0,0
0.249792,201.137161254883,0,0,0,0,0
0.250000,199.848434448242,0,0,0,0,0
0.250208,195.337921142578,0,0,0,0,0
0.250417,191.471755981445,0,0,0,0,0
0.250625,188.249954223633,0,0,0,0,0
0.250833,183.73942565918,0,0,0,0,0
0.251042,181.806335449219,0,0,0,0,0
0.251250,176.651458740234,0,0,0,0,0
0.251458,174.074020385742,0,0,0,0,0
0.251667,170.207855224609,0,0,0,0,0
0.251875,168.919128417969,0,0,0,0,0
0.252083,163.764251708984,0,0,0,0,0
0.252292,156.676284790039,0,0,0,0,0
0.252500,156.031921386719,0,0,0,0,0
0.252708,152.810119628906,0,0,0,0,0
0.252917,147.655227661133,0,0,0,0,0
0.253125,143.789077758789,0,0,0,0,0
0.253333,140.567260742188,0,0,0,0,0
0.253542,136.056747436523,0,0,0,0,0
0.253750,130.25749206543,0,0,0,0,0
0.253958,127.680053710938,0,0,0,0,0
0.254167,122.525169372559,0,0,0,0,0
0.254375,119.947731018066,0,0,0,0,0
0.254583,114.792846679688,0,0,0,0,0
0.254792,110.282325744629,0,0,0,0,0
0.255000,105.771797180176,0,0,0,0,0
0.255208,101.261276245117,0,0,0,0,0
0.255417,99.3281936645508,0,0,0,0,0
0.255625,93.5289459228516,0,0,0,0,0
0.255833,88.3740615844727,0,0,0,0,0
0.256042,86.4409790039063,0,0,0,0,0
0.256250,79.3530197143555,0,0,0,0,0
0.256458,74.8424911499023,0,0,0,0,0
0.256667,72.2650527954102,0,0,0,0,0
0.256875,69.6876068115234,0,0,0,0,0
0.257083,61.9552803039551,0,0,0,0,0
0.257292,58.7334785461426,0,0,0,0,0
0.257500,54.867317199707,0,0,0,0,0
0.257708,51.0011520385742,0,0,0,0,0
0.257917,49.0680694580078,0,0,0,0,0
0.258125,40.0470237731934,0,0,0,0,0
0.258333,37.4695816040039,0,0,0,0,0
0.258542,32.959056854248,0,0,0,0,0
0.258750,28.4485340118408,0,0,0,0,0
0.258958,22.6492881774902,0,0,0,0,0
0.259167,21.3605670928955,0,0,0,0,0
0.259375,15.5613231658936,0,0,0,0,0
0.259583,12.9838809967041,0,0,0,0,0
0.259792,9.11771774291992,0,0,0,0,0
0.260000,3.31847262382507,0,0,0,0,0
0.260208,1.38539087772369,0,0,0,0,0
0.260417,-4.41385412216187,0,0,0,0,0
0.260625,-5.70257520675659,0,0,0,0,0
0.260833,-11.5018196105957,0,0,0,0,0
0.261042,-14.7236223220825,0,0,0,0,0
0.261250,-19.2341461181641,0,0,0,0,0
0.261458,-21.1672286987305,0,0,0,0,0
0.261667,-26.3221130371094,0,0,0,0,0
0.261875,-30.8326358795166,0,0,0,0,0
0.262083,-34.6987991333008,0,0,0,0,0
0.262292,-39.8536834716797,0,0,0,0,0
0.262500,-43.0754852294922,0,0,0,0,0
0.262708,-46.297290802002,0,0,0,0,0
0.262917,-50.1634521484375,0,0,0,0,0
0.263125,-56.6070594787598,0,0,0,0,0
0.263333,-59.1845016479492,0,0,0,0,0
0.263542,-65.6281051635742,0,0,0,0,0
0.263750,-68.2055511474609,0,0,0,0,0
0.263958,-69.494270324707,0,0,0,0,0
0.264167,-75.937873840332,0,0,0,0,0
0.264375,-80.4483947753906,0,0,0,0,0
0.264583,-83.6702041625977,0,0,0,0,0
0.264792,-87.5363616943359,0,0,0,0,0
0.265000,-91.4025268554688,0,0,0,0,0
0.265208,-94.6243286132813,0,0,0,0,0
0.265417,-100.42357635498,0,0,0,0,0
0.265625,-103.001014709473,0,0,0,0,0
0.265833,-107.511543273926,0,0,0,0,0
0.266042,-112.022064208984,0,0,0,0,0
0.266250,-115.243865966797,0,0,0,0,0
0.266458,-118.465667724609,0,0,0,0,0
0.266667,-125.553634643555,0,0,0,0,0
0.266875,-127.486717224121,0,0,0,0,0
0.267083,-133.28596496582,0,0,0,0,0
0.267292,-133.930328369141,0,0,0,0,0
0.267500,-141.018295288086,0,0,0,0,0
0.267708,-142.951370239258,0,0,0,0,0
0.267917,-145.52880859375,0,0,0,0,0
0.268125,-148.750610351563,0,0,0,0,0
0.268333,-153.261138916016,0,0,0,0,0
0.268542,-157.127304077148,0,0,0,0,0
0.268750,-160.993469238281,0,0,0,0,0
0.268958,-166.792709350586,0,0,0,0,0
0.269167,-168.081436157227,0,0,0,0,0
0.269375,-173.880676269531,0,0,0,0,0
0.269583,-177.102478027344,0,0,0,0,0
0.269792,-181.613006591797,0,0,0,0,0
0.270000,-182.901718139648,0,0,0,0,0
0.270208,-185.47917175293,0,0,0,0,0
0.270417,-190.634048461914,0,0,0,0,0
0.270625,-196.433288574219,0,0,0,0,0
0.270833,-198.36637878418,0,0,0,0,0
0.271042,-202.232543945313,0,0,0,0,0
0.271250,-203.521255493164,0,0,0,0,0
0.271458,-208.676147460938,0,0,0,0,0
0.271667,-216.408477783203,0,0,0,0,0
0.271875,-216.408477783203,0,0,0,0,0
0.272083,-222.207717895508,0,0,0,0,0
0.272292,-225.42951965332,0,0,0,0,0
0.272500,-229.295684814453,0,0,0,0,0
0.272708,-230.584411621094,0,0,0,0,0
0.272917,-237.67236328125,0,0,0,0,0
0.273125,-238.961090087891,0,0,0,0,0
0.273333,-240.894180297852,0,0,0,0,0
0.273542,-246.049057006836,0,0,0,0,0
0.273750,-249.915222167969,0,0,0,0,0
0.273958,-255.714462280273,0,0,0,0,0
0.274167,-257.647552490234,0,0,0,0,0
0.274375,-261.513702392578,0,0,0,0,0
0.274583,-262.802429199219,0,0,0,0,0
0.274792,-269.890411376953,0,0,0,0,0
0.275000,-271.179107666016,0,0,0,0,0
0.275208,-278.911437988281,0,0,0,0,0
0.275417,-278.911437988281,0,0,0,0,0
0.275625,-282.777618408203,0,0,0,0,0
0.275833,-282.777618408203,0,0,0,0,0
0.276042,-287.288146972656,0,0,0,0,0
0.276250,-291.154296875,0,0,0,0,0
0.276458,-292.443023681641,0,0,0,0,0
0.276667,-292.443023681641,0,0,0,0,0
0.276875,-292.443023681641,0,0,0,0,0
0.277083,-299.530975341797,0,0,0,0,0
0.277292,-300.175354003906,0,0,0,0,0
0.277500,-302.752777099609,0,0,0,0,0
0.277708,-303.397155761719,0,0,0,0,0
0.277917,-306.618957519531,0,0,0,0,0
0.278125,-306.618957519531,0,0,0,0,0
0.278333,-312.418182373047,0,0,0,0,0
0.278542,-310.485107421875,0,0,0,0,0
0.278750,-313.062561035156,0,0,0,0,0
0.278958,-313.706909179688,0,0,0,0,0
0.279167,-314.351287841797,0,0,0,0,0
0.279375,-316.284362792969,0,0,0,0,0
0.279583,-320.794891357422,0,0,0,0,0
0.279792,-320.794891357422,0,0,0,0,0
0.280000,-321.439239501953,0,0,0,0,0
0.280208,-322.083587646484,0,0,0,0,0
0.280417,-321.439239501953,0,0,0,0,0
0.280625,-322.727966308594,0,0,0,0,0
0.280833,-324.661041259766,0,0,0,0,0
0.281042,-325.949768066406,0,0,0,0,0
0.281250,-326.594116210938,0,0,0,0,0
0.281458,-328.527221679688,0,0,0,0,0
0.281667,-329.171569824219,0,0,0,0,0
0.281875,-329.81591796875,0,0,0,0,0
0.282083,-331.104644775391,0,0,0,0,0
0.282292,-332.393371582031,0,0,0,0,0
0.282500,-331.104644775391,0,0,0,0,0
0.282708,-331.104644775391,0,0,0,0,0
0.282917,-333.682098388672,0,0,0,0,0
0.283125,-334.970825195313,0,0,0,0,0
0.283333,-334.326446533203,0,0,0,0,0
0.283542,-334.326446533203,0,0,0,0,0
0.283750,-334.970825195313,0,0,0,0,0
0.283958,-336.259521484375,0,0,0,0,0
0.284167,-336.903900146484,0,0,0,0,0
0.284375,-334.970825195313,0,0,0,0,0
0.284583,-340.125701904297,0,0,0,0,0
0.284792,-336.259521484375,0,0,0,0,0
0.285000,-337.548248291016,0,0,0,0,0
0.285208,-338.836975097656,0,0,0,0,0
0.285417,-339.481323242188,0,0,0,0,0
0.285625,-338.192626953125,0,0,0,0,0
0.285833,-338.836975097656,0,0,0,0,0
0.286042,-339.481323242188,0,0,0,0,0
0.286250,-342.058776855469,0,0,0,0,0
0.286458,-340.125701904297,0,0,0,0,0
0.286667,-340.125701904297,0,0,0,0,0
0.286875,-342.703125,0,0,0,0,0
0.287083,-340.125701904297,0,0,0,0,0
0.287292,-340.770050048828,0,0,0,0,0
0.287500,-341.414428710938,0,0,0,0,0
0.287708,-341.414428710938,0,0,0,0,0
0.287917,-342.058776855469,0,0,0,0,0
0.288125,-342.058776855469,0,0,0,0,0
0.288333,-342.703125,0,0,0,0,0
0.288542,-343.347503662109,0,0,0,0,0
0.288750,-342.703125,0,0,0,0,0
0.288958,-344.63623046875,0,0,0,0,0
0.289167,-345.924926757813,0,0,0,0,0
0.289375,-343.991851806641,0,0,0,0,0
0.289583,-341.414428710938,0,0,0,0,0
0.289792,-343.991851806641,0,0,0,0,0
0.290000,-345.924926757813,0,0,0,0,0
0.290208,-342.703125,0,0,0,0,0
0.290417,-345.924926757813,0,0,0,0,0
0.290625,-343.991851806641,0,0,0,0,0
0.290833,-343.347503662109,0,0,0,0,0
0.291042,-342.703125,0,0,0,0,0
0.291250,-345.280578613281,0,0,0,0,0
0.291458,-341.414428710938,0,0,0,0,0
0.291667,-343.991851806641,0,0,0,0,0
0.291875,-342.703125,0,0,0,0,0
0.292083,-340.125701904297,0,0,0,0,0
0.292292,-338.192626953125,0,0,0,0,0
0.292500,-335.615173339844,0,0,0,0,0
0.292708,-335.615173339844,0,0,0,0,0
0.292917,-331.104644775391,0,0,0,0,0
0.293125,-329.81591796875,0,0,0,0,0
0.293333,-325.949768066406,0,0,0,0,0
0.293542,-324.661041259766,0,0,0,0,0
0.293750,-320.794891357422,0,0,0,0,0
0.293958,-322.727966308594,0,0,0,0,0
0.294167,-316.9287109375,0,0,0,0,0
0.294375,-314.351287841797,0,0,0,0,0
0.294583,-314.995635986328,0,0,0,0,0
0.294792,-310.485107421875,0,0,0,0,0
0.295000,-306.618957519531,0,0,0,0,0
0.295208,-303.397155761719,0,0,0,0,0
0.295417,-302.108428955078,0,0,0,0,0
0.295625,-295.664825439453,0,0,0,0,0
0.295833,-296.309173583984,0,0,0,0,0
0.296042,-291.154296875,0,0,0,0,0
0.296250,-291.798645019531,0,0,0,0,0
0.296458,-287.932495117188,0,0,0,0,0
0.296667,-283.421966552734,0,0,0,0,0
0.296875,-278.911437988281,0,0,0,0,0
0.297083,-280.200164794922,0,0,0,0,0
0.297292,-273.112213134766,0,0,0,0,0
0.297500,-271.823486328125,0,0,0,0,0
0.297708,-271.179107666016,0,0,0,0,0
0.297917,-266.668609619141,0,0,0,0,0
0.298125,-264.091156005859,0,0,0,0,0
0.298333,-260.224975585938,0,0,0,0,0
0.298542,-260.869354248047,0,0,0,0,0
0.298750,-255.714462280273,0,0,0,0,0
0.298958,-255.714462280273,0,0,0,0,0
0.299167,-246.049057006836,0,0,0,0,0
0.299375,-244.760330200195,0,0,0,0,0
0.299583,-240.894180297852,0,0,0,0,0
0.299792,-245.404693603516,0,0,0,0,0
0.300000,-233.161849975586,0,0,0,0,0
0.300208,-230.584411621094,0,0,0,0,0
0.300417,-229.295684814453,0,0,0,0,0
0.300625,-222.852081298828,0,0,0,0,0
0.300833,-221.563354492188,0,0,0,0,0
0.301042,-217.052825927734,0,0,0,0,0
0.301250,-219.630279541016,0,0,0,0,0
0.301458,-208.031784057617,0,0,0,0,0
0.301667,-206.098709106445,0,0,0,0,0
0.301875,-203.521255493164,0,0,0,0,0
0.302083,-204.165618896484,0,0,0,0,0
0.302292,-196.433288574219,0,0,0,0,0
0.302500,-191.922775268555,0,0,0,0,0
0.302708,-188.700973510742,0,0,0,0,0
0.302917,-183.546081542969,0,0,0,0,0
0.303125,-182.901718139648,0,0,0,0,0
0.303333,-178.391204833984,0,0,0,0,0
0.303542,-177.746841430664,0,0,0,0,0
0.303750,-170.014511108398,0,0,0,0,0
0.303958,-166.148345947266,0,0,0,0,0
0.304167,-163.570907592773,0,0,0,0,0
0.304375,-162.926544189453,0,0,0,0,0
0.304583,-154.549865722656,0,0,0,0,0
0.304792,-151.972412109375,0,0,0,0,0
0.305000,-146.17317199707,0,0,0,0,0
0.305208,-141.662643432617,0,0,0,0,0
0.305417,-140.373931884766,0,0,0,0,0
0.305625,-135.219039916992,0,0,0,0,0
0.305833,-131.352874755859,0,0,0,0,0
0.306042,-127.486717224121,0,0,0,0,0
0.306250,-123.620552062988,0,0,0,0,0
0.306458,-118.465667724609,0,0,0,0,0
0.306667,-117.821311950684,0,0,0,0,0
0.306875,-111.377700805664,0,0,0,0,0
0.307083,-108.155899047852,0,0,0,0,0
0.307292,-101.067932128906,0,0,0,0,0
0.307500,-97.8461303710938,0,0,0,0,0
0.307708,-93.3356094360352,0,0,0,0,0
0.307917,-90.7581634521484,0,0,0,0,0
0.308125,-84.3145599365234,0,0,0,0,0
0.308333,-79.8040390014648,0,0,0,0,0
0.308542,-75.2935104370117,0,0,0,0,0
0.308750,-70.7829895019531,0,0,0,0,0
0.308958,-66.9168243408203,0,0,0,0,0
0.309167,-61.7619438171387,0,0,0,0,0
0.309375,-58.5401382446289,0,0,0,0,0
0.309583,-54.0296173095703,0,0,0,0,0
0.309792,-50.8078117370605,0,0,0,0,0
0.310000,-45.6529273986816,0,0,0,0,0
0.310208,-39.8536834716797,0,0,0,0,0
0.310417,-35.9875221252441,0,0,0,0,0
0.310625,-32.1213569641113,0,0,0,0,0
0.310833,-26.9664726257324,0,0,0,0,0
0.311042,-21.8115882873535,0,0,0,0,0
0.311250,-17.9454250335693,0,0,0,0,0
0.311458,-14.7236223220825,0,0,0,0,0
0.311667,-13.4349012374878,0,0,0,0,0
0.311875,-6.99129629135132,0,0,0,0,0
